NOREDUCTION,15.5,9.5,9.5,0.963985594237695
NOREDUCTION,23.833333333333332,9.5,9.5,0.9741896758703481
NOREDUCTION,7.166666666666667,9.5,9.5,1.0
NOREDUCTION,15.5,13.833333333333332,9.5,0.9627851140456183
NOREDUCTION,15.5,5.166666666666667,9.5,0.9747899159663865
NOREDUCTION,15.5,9.5,13.833333333333332,0.9711884753901561
NOREDUCTION,23.833333333333332,9.5,5.166666666666667,0.9729891956782714
NOREDUCTION,7.166666666666667,9.5,5.166666666666667,1.0
NOREDUCTION,15.5,13.833333333333332,5.166666666666667,0.9675870348139256
NOREDUCTION,15.5,5.166666666666667,5.166666666666667,0.9693877551020408
NOREDUCTION,15.5,9.5,5.166666666666667,0.9591836734693877
NOREDUCTION,18.27777777777778,9.5,5.166666666666667,0.9699879951980792
NOREDUCTION,12.722222222222223,9.5,5.166666666666667,0.9597839135654261
NOREDUCTION,15.5,8.055555555555555,5.166666666666667,0.9735894357743097
NOREDUCTION,15.5,9.5,6.611111111111111,0.9627851140456183
NOREDUCTION,15.5,9.5,3.7222222222222223,0.963985594237695
NOREDUCTION,23.833333333333332,13.833333333333332,9.5,0.9771908763505402
NOREDUCTION,7.166666666666667,13.833333333333332,9.5,1.0
NOREDUCTION,23.833333333333332,9.5,13.833333333333332,0.9657863145258103
NOREDUCTION,7.166666666666667,9.5,13.833333333333332,1.0
NOREDUCTION,15.5,13.833333333333332,13.833333333333332,0.9729891956782714
NOREDUCTION,15.5,5.166666666666667,13.833333333333332,0.9723889555822329
NOREDUCTION,15.5,10.944444444444445,5.166666666666667,0.9585834333733494
NOREDUCTION,18.27777777777778,10.944444444444445,5.166666666666667,0.9669867947178872
NOREDUCTION,12.722222222222223,10.944444444444445,5.166666666666667,0.963985594237695
NOREDUCTION,15.5,10.944444444444445,6.611111111111111,0.9675870348139256
NOREDUCTION,15.5,10.944444444444445,3.7222222222222223,0.9705882352941176
NOREDUCTION,23.833333333333332,13.833333333333332,13.833333333333332,0.9813925570228091
NOREDUCTION,23.833333333333332,5.166666666666667,13.833333333333332,0.9573829531812725
NOREDUCTION,26.61111111111111,5.166666666666667,13.833333333333332,0.9603841536614646
NOREDUCTION,21.055555555555554,5.166666666666667,13.833333333333332,0.9669867947178872
NOREDUCTION,23.833333333333332,3.7222222222222223,13.833333333333332,0.9711884753901561
NOREDUCTION,23.833333333333332,5.166666666666667,15.277777777777777,0.9705882352941176
NOREDUCTION,23.833333333333332,5.166666666666667,12.388888888888888,0.9615846338535414
NOREDUCTION,23.833333333333332,13.833333333333332,5.166666666666667,0.9723889555822329
NOREDUCTION,7.166666666666667,13.833333333333332,5.166666666666667,1.0
