bbbbbbbbbedb 0.034806825301976735
bbebcbbbbbbb 0.04434777320303444
bbbbbbbbbdbe 0.04434777320303444
bbebbbbbeccb 0.06046714802458267
bbbdbedbebbb 0.0541701826957479
ebebbbbbbbbb 0.0242465255331153
bbbebbbbbebb 0.020955887244258068
bbbbbbbcbbbe 0.07962375464918074
bbbbbbbeebbb 0.07797590223975322
bdbbbbbbbcbe 0.0
cebbbbecbbbb 0.0541701826957479
bbbbbbbeebbd 0.0541701826957479
bbbbbbdebebb 0.0
bbbbbbbeebcb 0.0541701826957479
bbbbbebbbbeb 0.037711980160664606
bbbbbebbbbec 0.0541701826957479
bbbbbebbeebb 0.0
bbbbbebbcbbb 0.0
bebbbbdbbbbb 0.037075262065806296
dedbcbbbbbbb 0.04331387184751028
bbbbbdbebbeb 0.04331387184751028
bbbbbbedbcbb 0.0
bbbbbbbbbeeb 0.07843984117091857
ebbbbcbbbbbb 0.020955887244258068
bbbbbbbbcebb 0.06760525056558513
bbbbdebebbbb 0.0
bbebbbbbebbb 0.012258408207231779
dbbbbbbbbbbe 0.0
bebbeebbbbbb 0.0
bbbebbbbbecc 0.06046714802458267
bbccbbbbbbbe 0.06046714802458267
bbbbbbbcbbce 0.04331387184751028
bbbbbeebbdeb 0.0541701826957479
bbccbbbdecbc 0.04331387184751028
cbdebbbbbbbb 0.0
bbbeccbbbbbb 0.0
bbbbbcbbebbb 0.07028955751729614
bbbbebebbbbb 0.014967728713224273
eccbbbbbbbbb 0.0
bbbcbbebbbbb 0.07028955751729614
cebbbbebbebb 0.06046714802458267
bbbecbbebbbb 0.0
bbbbbbbbcecb 0.0
bedbbbbbbbbb 0.03321429545148984
cebbbbbbbbbb 0.033286748136424356
bbebbbbbdbbb 0.04331387184751028
bbebbbebbbbb 0.05677181025815151
bbdbedbebbbb 0.0541701826957479
bbbbbbbcbbeb 0.07028955751729614
bbcbbbbebbbd 0.0
bbbeebbbbbbb 0.05483406711228848
bbcbbbbebbbb 0.02206009422192899
bccbbbdecbcb 0.04331387184751028
bbbbbbbbbdeb 0.05690407179158943
ebbbbbbebbbb 0.02206009422192899
bbbbbbedbbbb 0.034806825301976735
ebbbbbccbbbb 0.0
bbbcbbbbedbb 0.06046714802458267
bbbbbbeebbde 0.0541701826957479
bcebbbbecbbb 0.0541701826957479
bbbbbbcbcbeb 0.04331387184751028
bbbbbbbcbbee 0.0
bbbebbbdbbbb 0.040147978875182906
dbeecbbbbbbe 0.04331387184751028
dbbebbbbbbbb 0.026557778931103747
bbbbbdbebbbb 0.04434777320303444
bbbbebbbdbbb 0.040147978875182906
bebbebbcbbbb 0.04331387184751028
bbbbbbbdebbb 0.09019081992801378
bbbbbbbbbbbe 0.0
bbbbbbbbdebb 0.09019081992801378
ebbbdbbbbbbb 0.026557778931103747
bbbbebbbbbbe 0.020955887244258068
beebbbbdbbbb 0.0
bbbbbbbbdebe 0.0
bbbcbbcebbbb 0.04331387184751028
bbbbbbcbbceb 0.04331387184751028
bdbbbbbbbebb 0.0
bcebbbbebbeb 0.06046714802458267
cbbbbbcebbbb 0.04331387184751028
bbbbbbcbbbbe 0.05977207438259359
bbcbbbbedbbb 0.06046714802458267
bbbbbbcbdebb 0.0
dbbbbbbbcbed 0.0
bbbbebbbbbcc 0.0
bcbbeebbbbbb 0.0
bbbbdbbbebbb 0.0
bbbbbbbbbcec 0.0
bbbbbbbbbceb 0.06760525056558513
bbbebbcbbbbb 0.0
ebbbdbbbbbcb 0.06046714802458267
ecbbbbbbbbbb 0.03321429545148984
bbcbbbbbbebb 0.06046714802458267
bbdbebbbbebb 0.0
bbeadbbdaeeb 0.04331387184751028
ebbbbbbdbbbb 0.06530366044729251
bebbbbbbebdb 0.0
beecbbbbbbeb 0.04331387184751028
bbbbbebbbcbb 0.0
bcbecbbbbbbb 0.0
bbbbebbbbbbb 0.0
bbedbbbbbbbb 0.03321429545148984
bcbbbbbbebbb 0.06046714802458267
bbbbebbbbbbc 0.0
bbbbebbbbbbd 0.07028955751729614
bbbbbbebbebb 0.0
bbbbbbebbdbb 0.0
bbbbbbbbbbde 0.05690407179158943
bbbbeccbbbbb 0.0
ebbcbbbbbbbb 0.016756092916406534
bbdedbcbbbbb 0.04331387184751028
bbbebebbbbbb 0.014967728713224273
bbbbbcbbbbed 0.06046714802458267
bbbbbcbbeebb 0.0
bbbbbbcbbbeb 0.06642859090297969
aecceaeebaaa 0.04331387184751028
bbbbedbbbbcb 0.06046714802458267
bbbbbbbcecbb 0.0
bbbbedbbdebd 0.0541701826957479
