dddiddelfg	0.029734486579864394
eeeeeeelfe	0.15724324156944594
eeeeeligee	0.148672432899322
eeeeeekhfe	0.12306044468773
eeeeekifee	0.12306044468773
eefeeleeee	0.11149948098936031
efeeleeeee	0.11149948098936031
efjeejheee	0.11149948098936031
feeeeeeele	0.11149948098936031
eeeejjfeee	0.10482882771296398
eeeeeeeelg	0.08920345973959319
eeeeeekhhe	0.08920345973959319
eeeeeeleef	0.08920345973959319
eeeeeelgfe	0.08920345973959319
eeeeeeljfe	0.08920345973959319
eeeeekihee	0.08920345973959319
eeeeelgfee	0.08920345973959319
eeeeligeee	0.08920345973959319
eeeeelffee	0.08914536564632183
eeeeeelffe	0.07764249604122347
eeeeeeekkf	0.0729264678990642
eeeeeeeljf	0.0729264678990642
eeeeeeejlf	0.07064603083124803
eeeeiieeek	0.07064603083124803
jeeeeekhee	0.06836559376343186
eeeelffeee	0.06757842203335761
eeeeeeeelh	0.05946897315972879
eeeeeeefel	0.05946897315972879
eeeeeeeffl	0.05946897315972879
eeeeeeejgk	0.05946897315972879
eeeeeeekek	0.05946897315972879
eeeeeeelgh	0.05946897315972879
eeeeeeelhf	0.05946897315972879
eeeeeefele	0.05946897315972879
eeeeeejgke	0.05946897315972879
eeeeeejgkf	0.05946897315972879
eeeeeekeke	0.05946897315972879
eeeeeekief	0.05946897315972879
eeeeeelkee	0.05946897315972879
eeeeefelee	0.05946897315972879
eeeeekeeek	0.05946897315972879
eeeeiijeee	0.05946897315972879
eeeejjheee	0.05946897315972879
eeeejjieee	0.05946897315972879
eeeeliheee	0.05946897315972879
eheefeeeel	0.05946897315972879
eeeeeeeeil	0.05574974049468016
eeeeeeeejl	0.05574974049468016
eeeeeeeilf	0.05574974049468016
eeeeeegfle	0.05574974049468016
eeeeeeklee	0.05574974049468016
eeeeelheei	0.05574974049468016
eeeeeljeee	0.05574974049468016
eeeefeelee	0.05574974049468016
eeeeffelge	0.05574974049468016
eeeegleeie	0.05574974049468016
eeeejkgeee	0.05574974049468016
eeeeleejee	0.05574974049468016
eeeelieeie	0.05574974049468016
eeefeeleee	0.05574974049468016
eeeffekhee	0.05574974049468016
eeeggekhee	0.05574974049468016
eeeieeleee	0.05574974049468016
eeeijeigee	0.05574974049468016
eeeilgeeee	0.05574974049468016
eeeleeeeej	0.05574974049468016
eeelejeeee	0.05574974049468016
eeelgfeeee	0.05574974049468016
eefeeeeeel	0.05574974049468016
eeffeeeeel	0.05574974049468016
eeffekieee	0.05574974049468016
eeffgekhee	0.05574974049468016
eefhejieee	0.05574974049468016
eegieekhee	0.05574974049468016
eehlheeeee	0.05574974049468016
eeieeleeee	0.05574974049468016
eeikeeeeef	0.05574974049468016
eejeeeleee	0.05574974049468016
eekeeeleee	0.05574974049468016
eelejeeeee	0.05574974049468016
efeeeeeeel	0.05574974049468016
efeeeeeelf	0.05574974049468016
efeejjeeee	0.05574974049468016
efeheeleef	0.05574974049468016
effeeeeeel	0.05574974049468016
effeeeeelf	0.05574974049468016
effejjeeee	0.05574974049468016
effgekieef	0.05574974049468016
effikeeeee	0.05574974049468016
efheeeehle	0.05574974049468016
efhejjeeee	0.05574974049468016
efjijeeeee	0.05574974049468016
egeeeeelee	0.05574974049468016
egeikeefee	0.05574974049468016
egjeeeekee	0.05574974049468016
egkehheeee	0.05574974049468016
eheeleefee	0.05574974049468016
ehefeeleee	0.05574974049468016
ehgeeeleee	0.05574974049468016
ehgeejieee	0.05574974049468016
ehleeeeefe	0.05574974049468016
eieeeeelge	0.05574974049468016
eieeeehlee	0.05574974049468016
eieeleeeee	0.05574974049468016
ekeeeeeeek	0.05574974049468016
ekeeeleeee	0.05574974049468016
elggeeeeee	0.05574974049468016
feeeeeelgf	0.05574974049468016
feeleeeeee	0.05574974049468016
feheeleeee	0.05574974049468016
ffgejjeefe	0.05574974049468016
fieeeeelee	0.05574974049468016
fieijeeeee	0.05574974049468016
fjeeiieeee	0.05574974049468016
fjhkeeeeee	0.05574974049468016
fkeeeeeekf	0.05574974049468016
fkeeeekeee	0.05574974049468016
fkegheeeee	0.05574974049468016
flfgeeeeee	0.05574974049468016
geeeeekhee	0.05574974049468016
geeeeeleee	0.05574974049468016
heeeleeeee	0.05574974049468016
heeleeeeee	0.05574974049468016
hefeeleeee	0.05574974049468016
hgeeeleeee	0.05574974049468016
hgeejjeeee	0.05574974049468016
iddddglddi	0.05574974049468016
ieeeeelgee	0.05574974049468016
ieeleeeeee	0.05574974049468016
jeeeiieeee	0.05574974049468016
jeeejjeeee	0.05574974049468016
jeehjeeeee	0.05574974049468016
jfieeeeeej	0.05574974049468016
jgkeeeeeee	0.05574974049468016
keeeeeeeke	0.05574974049468016
keeeeeejge	0.05574974049468016
keeeeiheee	0.05574974049468016
keeeekeeee	0.05574974049468016
keeeekehee	0.05574974049468016
keeeleeeee	0.05574974049468016
keehjeeeee	0.05574974049468016
leeeekeeee	0.05574974049468016
lefgggeeee	0.05574974049468016
lggeeeeeee	0.05574974049468016
eeeeiikeee	0.05469485092429815
eeeeeeekke	0.05463675683102679
eeeeeeeekk	0.05241441385648199
eeeeeeelgf	0.05241441385648199
eeeeeeelje	0.05241441385648199
eeeeeehlge	0.05241441385648199
eeeeejkgee	0.05241441385648199
eeeeejleee	0.05241441385648199
eeeejjhgee	0.05241441385648199
eeeekeeeek	0.05241441385648199
eeeelejeee	0.05241441385648199
eeeelheeee	0.05241441385648199
eeehieeekf	0.05241441385648199
eeeijhgeee	0.05241441385648199
eeeleejeee	0.05241441385648199
eegjeejgee	0.05241441385648199
